"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
86,0.0653236381953676,0.0700646100483897,0.0695745665247082,0.0645125761400809,0.0666847548792114,0.682626005524224,0.67600237798561,0.639957684134579,0.693418610544437,0.666401056869032,0.0952732829811331,0.840916260550113
87,0.0653280374361368,0.0701034171124921,0.0697021630609473,0.0644957737840459,0.0667099922176068,0.682615446991945,0.67366718055705,0.635604969415135,0.692914620386402,0.665688807132359,0.0951549420024886,0.841269656519641
88,0.0653276123369402,0.0701292529902882,0.0697375111546612,0.0645141822255444,0.0667090238335727,0.682595737731689,0.672918387378264,0.635743213530544,0.692748275320197,0.665703189098196,0.0951463773419798,0.841380591524057
89,0.0653278667193562,0.070130671861552,0.069763195501472,0.0644964275704496,0.0667217096407419,0.682823802028928,0.672618221800968,0.634791304050158,0.691767901206603,0.665273099834128,0.0951487473464062,0.841256581356981
90,0.0653281597939542,0.0701261426124982,0.0697555261514209,0.0645784116839056,0.0667228331275373,0.682854773723614,0.672978679816037,0.634885441709698,0.690147629476629,0.665315560876122,0.0951361655711795,0.84130024503851
91,0.065317341283064,0.07012534481951,0.0697641340708622,0.0645899175063557,0.0667275520599265,0.68258165968865,0.672995535766382,0.634772871501436,0.690044991031524,0.6650155941601,0.0951216253232536,0.841420512515614
92,0.0653147696112815,0.0701253411225465,0.0697567541670654,0.0646541741124906,0.0667298879524807,0.682501414843325,0.674222778612652,0.634111274663408,0.68966982981838,0.664858762246929,0.0950878927172931,0.841472534083786
93,0.0652882612963518,0.0701329463533498,0.0697598937179653,0.0647012747464759,0.0667402949375213,0.683011743903503,0.674008837704427,0.634247543862883,0.68963160584572,0.664549892409198,0.0949680612868512,0.841832149948663
94,0.0653014183232146,0.0701421169885584,0.0697763569358061,0.0646927684436925,0.0667433898111986,0.683070167782117,0.674164431092227,0.634184346552982,0.689325106213094,0.664324574944424,0.0949497493246086,0.841740974784106
95,0.065303701125195,0.0701410858954953,0.0697651421315387,0.0647439422273112,0.066738178540726,0.682977252698057,0.674174803984747,0.634510865987471,0.686243829305895,0.665029291270421,0.0949451360754552,0.841811793462901
